10089,3,0,3,0,1,Higher den a bitch
10332,3,2,1,0,0,I be waking up on some new shit like fuck that bitch shit
3734,3,2,1,0,0,"@Jaytwofly huh, lol mad nigger is mad"
5259,3,0,3,0,1,@WBeezy_ call out bitch
17981,3,2,1,0,0,RT @Tease: RT or you're a fag. http://t.co/4Ol82rdeqX
23284,6,0,6,0,1,Who doesn't want a bad bitch?
23504,3,0,2,1,1,Y'all bitches FAKE &#128514;&#128557;
2266,3,1,2,0,1,187 how I'm killin these hoes
17777,3,0,3,0,1,"RT @SpaceCatPics: Meow, bitches"
11116,6,1,5,0,1,"I really hate being a bitch to people, but at this point I no longer give a fuck"
4277,3,0,3,0,1,@Montulos Lakers are trash
10087,3,0,3,0,1,"High then a hoe, hitting this bowl for my nigga Rick! #RIPRick"
4082,9,1,8,0,1,@LowworldsFinest @1stblock_thomas man y'all niggas chill man I'm High af tho . Y'all niggas ain't even tell me who the hoe is &#128564;&#9995;
4067,3,0,1,2,2,@LoLDyrus It's retarded. Ignore the harlem shake fad and hope it goes away soon.
10423,3,0,3,0,1,I chase bread over hoes cause i never met a dollar i aint like #Facts
15275,3,0,3,0,1,RT @DamonIWantYou: #TVD and #Theoriginals is the shows bad ass Vampires turn into spineless pussy's and little OOC bitches
24134,3,0,3,0,1,bitch said best way to get over a man is to get under another one!!! smh dats ah hoe for u
4011,3,0,3,0,1,@Leelucas_ &amp; you got cancer hoe
11978,3,0,3,0,1,"If you work a graveyard shift, she cheating on you off tops. Somebody else gon be tucking ya bitch in."
1341,3,0,3,0,1,"&#8220;@IG4hunnit: Yeah you played me, Yeah you got what you wanted. But jokes on you, You about to be a daddy bitch. http://t.co/zCVdyVhvc7&#8221;bruh&#128557;"
7541,3,0,3,0,1,@xJaai they act like they earned the subs curse has haha bitch you wasn't in #Disfigure
11999,3,0,0,3,2,Igot to level 21 so far on flappy birds smh
22378,3,1,2,0,1,"This ""Deb"" women at my eye appointment.. bitch"
5053,3,0,1,2,2,"@TheBlondeBetch WHOA sorry for the spell check error, its not ho it was hey so sorry"
23760,3,0,3,0,1,You can't be mad when people call you a hoe if you out here acting like one
19113,3,0,0,3,2,"RT @bspence5: @Morning_Joe #msnbc new census questions=tempest in teapot,ACA stays,costs down,7.5mil+getting covered is a success story to &#8230;"
12151,3,1,2,0,1,Is Moyles a retard lol? Starting Fellani instead ae RVP? Please come back Fergie #SirAlexFerguson #ManchesterUnited #ManchesterDerby #MUFC
2288,3,0,3,0,1,2fine4cheapwine@yahoo.com &#171;@Datjollygirl So who used my email address for this chat line? All these bitches hittin me up &#128530;&#187;
13582,3,0,3,0,1,"New strategy to get bitches:  Be Bruno Mars"
513,3,0,3,0,1,"""If you love her then hide yo bitch so you'll keep shorty."" @wizkhalifa"
5319,3,1,2,0,1,@WyattNuckels *thought retard
9475,3,0,3,0,1,Fuccn yo bitch and its wet like a pool&#128166;
24804,6,1,0,5,2,now time to find the monkey term scripts!
20491,3,0,2,1,1,RT @sorryimalex: idkmadz tbh I've seen you in recess at the monkey bars but I was too busy getting beat up lol ! we should talk more! rate &#8230;
20690,3,1,2,0,1,"RT @tupac_taughtmeh: ""@DivaMonRoe2uHoE: Somebody find this bitch &amp; fuck her. She ain't had no good dick fucking With this fat nigga. http:/&#8230;"
12702,6,0,6,0,1,Life aint nuthin but bitches and money #icecube #nwa
7978,3,0,3,0,1,And weres bitch boy ?
8757,3,0,3,0,1,Control yo hoes..
2917,3,1,2,0,1,@ChrisMcDowell_ pussy ass nigga.
20699,3,0,2,1,1,RT @tyler_yost: You guys are all the best @brownboy_U @Yojhan174 @caitnicole3 @alexiscarfield @CiCi_Phi love you nig nogs #indyfam
18030,3,0,3,0,1,RT @TheBOMBshellll: @vivalaleexx you a bitch!
2093,3,1,2,0,1,"' I thinkkk shee knows , about , maaaa otheeeeeeeer bitch &#1041219; ."
21706,3,0,0,3,2,"Sweet baby birds, you crack me up. ~~ Houston Foodlovers http://t.co/2Idh4BatO1"
12696,3,0,3,0,1,"Libertarians can be such pussies thought you believed in self defense, yet you want a peaceful revolution?"
5715,3,1,2,0,1,@austin_farrar yeah way to block me fag your scared you go and hit girls how tough does that make you? Tough enough to know I'd beat...
15703,3,0,3,0,1,RT @GetRKOd: Have a seat drunk bitch #RKO https://t.co/6XpNyr1Jbn
7696,3,0,1,2,2,"ATTN : All Brown University students, the stop and frisk protesters will be systematically dispersed into random U.S. ghettos. Good luck."
1883,6,0,6,0,1,&#8220;@lovelyatotheb: This guy said he's slept with 300 girls.. Oh ok let me puke now.&#8221;I know a girl that had 70 dudes slut/whore not hoe
6083,3,0,0,3,2,"@elchavaloko @Buckm00se yeah sorry monkey team just keeps kicking ppl, waiting for muh pizza"
22651,3,0,0,3,2,"Thw White Iron Band plays this weekend in Fargo,ND at the Aquarium(21+) ,Friday(10-29-10) with Charlie Parr. The next night,Saturday..."
8198,3,0,2,1,1,Because of the message that sends to LGBTQ residents in the state. Not as if West Virginia is a paradise for queer people. Today is major.
18126,3,0,3,0,1,RT @TheSeanyV: I didn't pull bitches in elementary school. My parents couldn't afford the 64-count color box with the sharpener on the back&#8230;
20813,6,0,6,0,1,RT @xPoppinWheelies: &#8220;@1stBlocJeremiah: All y'all bitches corny lol&#8221;rt
22099,3,1,2,0,1,The word bitch don't apply to all women but all women got a little bitch in em
20225,3,0,3,0,1,RT @odotkay: Mother's Day is n 16 mins. Y'all bitches picked y'all kids up from yo mama house so u can have 24hrs of custody n Instagram p&#8230;
10006,3,0,3,0,1,He said bitch boy &#128514;
15555,3,2,1,0,0,"RT @Fit4LifeMike: @Whitecholo23 @chanelisabeth true i need to sleep to make them Gainz bruh!! So all the hoes stay Mirin ;p Alright, later&#8230;"
9648,6,0,6,0,1,Geeked out my mine I think this bitch done stole a 50
15131,3,0,3,0,1,RT @CorySayFukEm: i love girls who aren't afraid to encourage or compliment the next chick.. bitches hate so much now that's it's refreshin&#8230;
5723,3,0,3,0,1,@b0ssladyre lmao they know who the kitty master is !!!! Don't hate bitch
4354,3,0,0,3,2,"@NYRKelsMads You never survive in da colored hood"
17296,3,0,2,1,1,RT @PlMPCESS: im so fucking done with @sprint i fucking hate you guys and your insurance policy is trash and omg square the fuck up
16093,3,0,3,0,1,"RT @JaazieL_: Bitches will tell you, it's all about the angles &#128129; RT &#8220;@40oz_VAN: Watching my bitch take 25 selfies just to get that right 1.&#8221;"
5989,3,0,2,1,1,@daydaaaaaa hay pussy cat &#128539;&#128541;&#128075;&#128075;
1078,3,0,3,0,1,&#128563;&#128563;&#128563; RT @winterlove___: &#8220;@thisisyoungdj: Every girl got a #wcw and fake gay til it's time to eat sum pussy. But I'm &#128564;&#8221; not me &#128523; lol
6346,3,0,3,0,1,@imxnii_ I swear this is just disgraceful like a bitch line a really be dry all day I'll only get emails from pacsun ! &#128557;&#128299;
18938,3,0,3,0,1,RT @alec_myers12: All I want for valentines day is a big booty hoe.
10194,3,0,0,3,2,How is that not a yellow on Ronaldo for full on body bumping the ref?
10882,3,0,3,0,1,"I just wanna touch da bitch, fuck da bitch, Like a bud don't trust the bitch."
24550,3,0,3,0,1,if u gon be wit ur bae even if he or she cheat just shut the fuck up and take the dick or pussy... after all ain't nothing better then love
12834,3,0,3,0,1,Lmaoo shut up hoe
11038,3,0,0,3,2,I miss Twinkies and Susie Qs. Tragic loss to society. What is next? Pixie Turtles?
17337,3,1,2,0,1,"RT @PrinceVelly: I feel sorry for da females that dont get what they deserve, while these hoe bitches get treated like queens &#128543;&#128543;&#128543;&#128543;&#128543;"
1308,3,2,1,0,0,"&#8220;@GlitteredInPink: @West305 you like 5'8, you needs to&#8221;....1. You a hoe. 2. i'm 5'10(breaking11) 3.suck my dick."
1677,3,0,3,0,1,&#8220;@_ImtrILLasFuk: Snap Chat Names please? &#128527;&#128171;&#128166;&#8221;only bitch you can Snapchatt is me
15415,3,0,3,0,1,RT @Drrake: How to curve tf outta hoes... http://t.co/LIGzDoUnJ5
12077,3,0,3,0,1,Ima pull up eat on that pussy and dip...
1284,3,0,3,0,1,"&#8220;@FriendlyAssh0le: You fat bitches needa stop biting your lips when you take pictures. Y'all look hungry, not sexy.&#8221;&#128514;&#128514;&#128588;"
14699,3,1,2,0,1,"RT @BestVineFights: ""When you finally see the white kid that called you nigger on Call Of Duty"" &#128514;&#128557;&#128514; https://t.co/X59D4kMY7P"
9774,3,1,2,0,1,Goodmorning uu bitch ass niggas !!!
5985,3,1,2,0,1,@davidam_23 yes so you could leave fag
3600,3,0,3,0,1,@InEyeAleE you're filled with pimps and hoes. We'll just talk about those I knows. @JosephBananas
3440,3,0,1,2,2,"@HeatherEliseP and plus, it's trash talk. You should know that especially with ole miss."
4529,6,0,6,0,1,"@PennyTheGOAT This look more like your little baby son of a bitch. http://t.co/GO58cT7ue7"
11631,3,0,0,3,2,I'm not really a phone kinda guy.. I actually hate talking on the phone &amp; texting kinda trash to me also.
19936,3,0,3,0,1,"RT @leechee420: I went to GNC today and the cashier had ""bitch, we don't sell chocolate cake here"" written all over her face when she looke&#8230;"
1154,3,0,3,0,1,&#8220;@BasedChasen: Chad Jordan in this bitch&#8221; I'm crying
20192,3,0,0,3,2,RT @nikaaaa3: @Patt_Hoff you're secretly a Yankee fan! You'll admit it some day !
8306,3,0,3,0,1,Bitches corny with that not saving numbers shit I hate them hoes
15833,9,0,9,0,1,RT @HerMoufPiece: Hairy pussy bitch you the type that got herps
15078,3,0,3,0,1,RT @CloudProjection: Females are more thirsty for attention than males are for pussy.
20931,3,0,3,0,1,Real niccas relate fuk niccas perpetrate
24764,3,1,2,0,1,nigga paybacks a bitch and bitch you been livin in debt with me
22602,3,2,1,0,0,This rain got yall women talking out your ass.. A nigga should spend 80% of his income on a bitch &#128514;&#128514; bruh get these hoes the fuck outta here
1744,3,0,3,0,1,"&#8220;@briceokc: ""cigarettes are so gross"" -half the bitches that smoke cigarettes &#128530;&#8221; @gfys__"
406,3,0,3,0,1,"""@theaveragerocks: Hardcore way to eat Mac and cheese 1. Boil water 2. Snort cheese powder 3. Drink boiling water 4. Fuck bitches"""
8989,3,0,2,1,1,Dis hoe got uh dinguling nose &#127814;&#128514;&#128514;&#128514;
24010,3,0,3,0,1,"Yup, I officially do not like you. You are a needy greedy bitch who needs to have it your way."
11392,3,0,3,0,1,"I wish, I wish, I wish, I wish, I wish, I wish a bitch would.. Cept she already did, gonna have to handle this &#128522;"
12129,3,0,0,3,2,International police operation disrupts Shylock banking Trojan - Computerworld: The GuardianInternational poli... http://t.co/zIBNJMIILJ
8969,3,0,0,3,2,Did the Italian bird just call Janet a calzone? #UNCLEtweet
8946,4,0,4,0,1,Dese niggaz on Dat guala shit....... http://t.co/qcrTA7H80x
6533,3,0,3,0,1,@katelyn_lomax I'm not a nig. &#128548;
11356,3,0,3,0,1,"I watched one and a bitch holding the camera said ""yall need to hurry up...my battery's about to die!"" NOOOOO!"
15611,6,1,5,0,1,RT @FriendlyAssh0le: These 13 yr old bitches really got that minimum wage nigga alex thinking about starting a clothing line. Im done with &#8230;
4154,3,0,3,0,1,@MarioOlvera94 follow me bitch lol u too good to follow back ha ha
20951,6,0,6,0,1,Reathie phone jumping out the gym finna cut this bitch off
1155,3,0,3,0,1,"&#8220;@BasedChasen: Grandmas always b asking you ""Do you have a girlfriend???"" No....I got hoes tf you mean&#8221; real shit."
9214,3,0,3,0,1,"Even these pretty bitches mad self conscious, if that Instagram pic don't get enuff love it gets #takendown"
11240,3,0,3,0,1,I think I read the worst interview ever. Lee Castro and one of the 2 dope bitches. Neither one of these two belong in media.
23545,3,0,3,0,1,Ya bitch pussy good I ain't heard it .... I been in there! &#128540;&#128541;&#128541;&#128540;
16432,3,1,2,0,1,RT @KlTTYGIRL: im shitty but i promise u im better than that bitch
21458,3,0,3,0,1,Sock the pussy like I'm vegeta
10521,3,0,3,0,1,"I don't understand when people say ""yea, my first time smoking I didn't get high""  Cause damn that fuckin sucks bruh I was retarded high"
12536,3,2,1,0,0,Kick dem fucc niccas out da spot
7852,3,0,3,0,1,All these break ups gon be a crazy hoe free agency this summer #DOYOURGOOGLES
9678,3,1,2,0,1,Getting niggaz to discuss more than sports hoes and rap music is impressive but SO HARD TO DO!
20795,3,0,0,3,2,RT @wwwobert_: New avi thanks to b Oreo
2791,3,1,2,0,1,"@CHARLESBARRKLEY you need your ass whipped with a whip Mr house nigger, remember u will always b a nigger to them!"
23817,3,0,3,0,1,You hoes complain too much.
20981,3,0,2,1,1,"Rise up, gonna get higher and higher! Its all hips and nips, otherwise I ain't eating!"
17189,3,0,0,3,2,"RT @OmarImranTweets: Media be like:  *Muslim whale attacks US Navy* *Muslim tiger attacks Zookeeper* *Muslim bird attacks Eiffel Tower* *Mu&#8230;"
9109,3,0,3,0,1,Drop her off? dat bitch a be walking if i wus driving....
9616,3,0,3,0,1,"GIRL! Trying to put dem bitches on, too! RT @CeeisMee: In AutoZone trying to buy the correct wiper blades for my car http://t.co/tifQceESts"
5541,3,0,3,0,1,"@__baabyshaay okaaaaay bitch never do we care , edges still laid. &#128514;"
4005,3,0,3,0,1,@Laurenlablue11 basically we ain't got room for basic bitches.
1679,3,0,3,0,1,"&#8220;@_Jiare: &#8220;@WB_Pooh_3x: Where the bitches at ,?? &#128064;&#8221; yeah where they at &#128064;&#8221; I don't know they probably at that Party &#128553;"
14695,3,0,2,1,1,RT @BestOfMessages: Lil hoe http://t.co/kIAoQYr3I4
4569,3,2,1,0,0,@Princesslexii16 Fucking coon
4230,3,0,0,3,2,@Mika_Tan would be perfect w/a graham cracker flavored bun or a maple dougnut bar.
10169,3,1,2,0,1,"How I'm supposed to know you not just a butch dyke if yeen got a beard, my man?"
19776,3,0,3,0,1,RT @jenny_barajas: &#8220;@FazeyBaby: quote this tweet with the funniest pic in ya camera roll &#128514;&#8221; this bitch started it all&#128514; http://t.co/8xqcxUo&#8230;
21136,3,1,2,0,1,Sesh with my n-words say it like a white kid yes my Kush is betta than yours u are a whore so please kill yo self fool bitch ass
7369,3,1,2,0,1,"@thereallisaann @MichaelDelZotto HAHAHAHAHAHAH hook nose faggot, can't get pussy sucks at hockey #nhl"
14717,3,0,0,3,2,"RT @BigFatDave: We gave #GunControl a chance. It failed.  No more of this #GunSense nonsense.  #MomsDemand is statist trash http://t.co/MKl&#8230;"
10550,6,0,6,0,1,I dream about having twin girls a lot yea karma I know it's you bitch
13802,3,0,0,3,2,Now I am seeing chatter among Jihadi fans taking credit for an alledged kidnapping of a Frenchman in #Algeria #France
25212,3,0,3,0,1,"why should there be an age limit on movies? it ain't their fault if a 13yr old is traumatized from an R rates film bunch of pussies"
4582,3,2,1,0,0,@QUAN1T0 You retarded bruh lol
2096,6,0,6,0,1,' I will never date a female with another niggah name on her lol . Wtf .
8571,3,1,2,0,1,Can't fuck with a coon ass girl bruh
6116,6,0,6,0,1,@espinosa_32 pussy pussy pussy
12537,3,0,3,0,1,Kick down your door and smack that bitch RT @LowKei_: Make me wanna ride past ya house and sit.
6868,3,0,0,3,2,@mickeyhart lookin good mick!
21483,9,1,8,0,1,Some hoes that tweet just make me mad lol
4129,3,0,0,3,2,@MaddSlander &#128514; welcome back b.. without your daily rants my TL was trash af
16414,6,0,6,0,1,RT @KingLekan90210: I forgive all u hoes/girls
627,3,0,3,0,1,"""You're a garden rose, and that bitch is a weed."""
