4394,3,1,2,0,1,@Nick_504_ fuck what a nigga gonna do I wanna see it and tell that nigga to stop acting like a bitch then
5585,3,1,2,0,1,@_tee13 @SoftestMuffin @TorahBlaze u 2 lost puppies dont know shit. Leave them niggers alone u can learn something besides how they like
12511,3,0,3,0,1,"Karma is the biggest bitch you'll ever meet, Keep pushing her buttons.........."
13689,3,1,2,0,1,"Niggas wonder why bitches be on that ""fucc a nigga shit"" cuz these niggas be on that ""she just another bitch"" shit &#128175;"
23251,3,0,3,0,1,Where is @StephyRae7 ... I miss that bitch.
24978,3,0,2,1,1,stuffed her like an Oreo http://t.co/mPAjkWJbZp
22023,3,0,3,0,1,"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself"
23728,3,0,3,0,1,You are a bitch.
8245,3,0,3,0,1,Big bro moose trying slide into these hoes DM's http://t.co/eVb17DyunT
1924,3,0,3,0,1,&#8220;@royalriahh: Fake bitches I don't want your hugs&#8221;
5498,3,0,3,0,1,@_RenaissanceJay don't send me those boxes we droided up on da mile my nigga. Got da dro droid na drum fo a pussy boy yeer me?
15184,3,0,3,0,1,RT @CurrenSy_Spitta: I never bought a bitch....
23366,3,0,2,1,1,Why is Baltimore so damn ghetto &#128514;
8694,3,0,3,0,1,Chicks be mad at me for tweetin about hoes like I'm talkin about a specific someone lol sorry ladies if the shoe fits then wear it
16360,3,0,3,0,1,RT @Kevin_McAdams: @WhaleLookyHere tbh I didn't even mean to mock him but #itstoofuckingeasy
18195,3,0,1,2,2,RT @ToMyFutureHus: #DearFutureHusband you have no idea how many brownie points you will get I you randomly play with my hair or scratch my &#8230;
20666,3,1,2,0,1,"RT @traplord_: Ridin round blowin loud, fuck hoes by the crowd. RT @1TAKEHOV: Lil Reese's verse on My Lil Niggas is a str8 hip hop classic"
17701,3,0,3,0,1,"RT @ShowMeATittie: P&#8217;s up hoes down, if ya bitch can&#8217;t swim then tha hoe gone drown"
3372,6,0,6,0,1,@GorgeousCamry_ @itsDeSha__ man get yo bitch ass out my mf mentions man with all tht bs u trippin
19515,3,0,2,1,1,RT @hidalgoparadise: @D_41395 nigguh waldo had chipotle waiting for him at his house lucky soab lol
7349,3,0,1,2,2,@theeCHACO @danawhite you watching this trash?
24269,3,1,2,0,1,done everything but trust these hoes
27,3,0,3,0,1,""" i met that pussy on Ocean Dr . i gave that pussy a pill "" &#128524;"
12461,3,0,3,0,1,"Just said cunt in front of this old lady, I kinda froze, then she yelled ""YEAH YOU TELL THAT CUNT!"" Is it too late in life to get adopted?"
5659,3,0,3,0,1,@alizahwi Make yo bitch open her legs.
6982,3,0,1,2,2,"@ofhdirector Everybody, look at this bird-killing wind mill lover. ;-)"
4725,3,0,3,0,1,@Rvm3o bitch.
10955,6,0,6,0,1,I like saying the word pussy hoe ion no why!!!
22396,3,0,3,0,1,This being single shit is really trash especially when you ain't got nobody to text after midnight
12624,3,0,3,0,1,Lashontae a bad bitch times 3
13408,3,0,2,1,1,"My name is Bryanna you can find me at @1bree_bree, I'm the baddest bitch you'll meet, because everybody wants to be me&#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;"
19730,3,1,2,0,1,RT @ivanrabago_: @InfamousCoryOG @_WhitePonyJr_ @EakaErick there's only like one retarded fucking beaner that does and he's a stupid ass ex&#8230;
20445,3,0,3,0,1,RT @shantybear: bitch do I entertain you? Cause you always seem to be in my business
12066,3,0,3,0,1,"Im trying to take the word ""bitch"" outta my vocabulary , hardest shit ever"
2727,3,0,3,0,1,@Brandi_Nicolee get that degree first bitch
17698,3,0,2,1,1,RT @Shoota1017: I wish sombody get this hoe away from me
11138,3,0,3,0,1,I remember when this lil bitch caught me slippin n had me get ina car an 2 mins later I'm lookin at this nigga holdin a gun in my face.
13365,3,0,0,3,2,My hair is trash. I need to put a masque on it.. But that takes so much energy that I don't have.
18536,3,0,3,0,1,"RT @YUNGRAJEE: No nigga ever ask before he hit either &#8220;@jaybeeTRENDz: Body counts don't matter ! YALL treat all bitches the same anyway, st&#8230;"
11238,3,0,3,0,1,I think I just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier
8217,3,0,3,0,1,Being single and not texting no bitches late night almost wacker than coming home after the club drunk and fuckin your girlfriend
10065,3,0,3,0,1,Hey @ups dis angry white man @thatUPSdude called me a nigger when I didn't answer da door on time. He ain't fit to be delivering pizzas
6456,3,2,1,0,0,"@joh2guy I LOVE RACISM! ""Blame whitey"" for EVERYTHING! Now that you mention it! I bet the white man put the Desert tortoise on #BundyRanch"
16976,3,3,0,0,0,RT @NYTMinusContext: kill whitey
22156,3,0,3,0,1,There's a lot of big booty bitches at pharr gym &#128563;&#128584;&#127825;
7213,3,0,3,0,1,"@shanniganssss14 @emagsy21 I save my best material for WMHS games, ya know.. Jus rain down hell upon any bitches that get in your way today"
1043,3,0,0,3,2,&#128530; my nerves are being worked cos of my monkey &#128529;&#128545;
25235,3,0,3,0,1,wut spook me even more is its gon be dark when nigga drive outta hea..... im sick already
17112,6,1,5,0,1,RT @O3_Millz: &#8220;@1BookieG: @O3_Millz the last bitch I fucked was a mixed breed&#8221; &#128175;&#128175;&#128175;&#128514;&#128514;&#128514;
12111,3,0,2,1,1,In yo bitch dm like.. http://t.co/OuJU8LaXr1
9758,3,0,3,0,1,Good morning Monday I have my truck money full tank and I didn't do any homework. Your my bitch Monday
4322,3,0,3,0,1,"@MsMyaG yep, them bitches are dumb af....loyal but dumb lol"
1888,3,0,3,0,1,"&#8220;@mcdonavins: A nigga who gets alot of bitches is not gonna value you like someone else would, youre just ""another one"" lol.&#8221; Cut that out"
13733,3,0,3,0,1,No summer school? &#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515;&#128515; eat a dick school. Im done with your bitch ass !!!!!!
11434,3,0,0,3,2,I'd do anything for an Oreo vanilla bean drink from dunkin &amp; a chocolate chip muffin from there too..I'm starving &amp; that sounds so good now.
22491,6,0,0,6,2,This car has two registration tags. Both yellow. One for 2014 &amp; one for 2005. Wth http://t.co/mdeD4a2soY
8377,3,0,2,1,1,Bout to smoke a 3.5 n dis bitch .. #Pollution
23564,3,0,3,0,1,Yall bitches should be girlfriends for Halloween since yall been sidechiccs all year &#128514;&#128557;&#128564;
24327,3,0,3,0,1,from conversation at that... &#8220;@Blakcocaine_ These hoes be falling too easy. &#128554;&#8221;
10728,3,3,0,0,0,I hate dumb bitches
14815,3,0,3,0,1,RT @BreeBGorgeous: Females now a days don't like to do anything freaky because . You niggas gossip about it like bitches .
21101,3,0,3,0,1,"Seconds from the end, what's it gonna be, pull the trigger bitch."
15485,3,0,3,0,1,"RT @Erv_Montana: In the 2-6 bitch we prolly hit the same bitch, in the 2-6 bitch we gone bang the same shit, in the 2-6 bitch we prollu hit&#8230;"
10279,3,0,3,0,1,I already know I'm about to buy so many bitches drinks tonight that I'll never fuck but life's all about hits and misses. Gotta take chances
13822,3,0,3,0,1,Now that's how you let the beat build bitch .. Thats my ish RT @ImSoSouthern706: As I hit the kill switch.....
6401,3,0,2,1,1,@jaspen7 haha them hoes only go hard when a nigga stooooned lol
9522,3,0,3,0,1,"Fuck rebuild the tranny, I'm driving it like its been for the last 4 years till it finally goes out &#128514;&#128514;&#128514;"
7114,3,0,3,0,1,@rezlife3 I got your moms ass on my breath pussy ;)
21017,3,0,3,0,1,Rusty hoe to bumpin 2 me #NeedDaName http://t.co/DwAEjyUbQr
17496,3,0,3,0,1,RT @RihannaHasAids: bitch built like squid ward after he ate all the Krabby Patties RT @AcaciaMakayla: @DJZeeti DONT RETIRE &#128553; I love you. h&#8230;
5744,3,0,0,3,2,@baileymw22 you're the sole reason I come to that chipotle incase you didn't know. Keep up the good work babe
8782,3,0,3,0,1,Creeping Death still stuck in my head bitch
9515,3,0,3,0,1,Fuck is yaw sayin bitch my hood love me&#128677;&#9889;&#127984;
3957,3,0,0,3,2,@KodyMark1 go Yankees
821,3,0,0,3,2,#Yankees
21983,3,0,3,0,1,The big homie Drizzy threatening these hoes... &#128518;&#128518;&#128518;
13741,3,1,2,0,1,"No wealth doesn't insulate from being called nigger. But still does improve empirical quality of life outcomes, phenomenally. @Dwight_Dale"
3013,3,1,2,0,1,@DaDamnBone &#128514;&#128514; I'm Finna DM you the pic Bruh these hoes funny
14850,3,0,3,0,1,RT @BrosConfessions: Don't be a pussy &#128076; http://t.co/J3USrLfo9A
1346,3,0,2,1,1,&#8220;@Iamjayla__: @WB_Pooh_3x Bol that called the girl a bitch&#8221;Oharrd coo I'm both of them tho &#128526;&#128076;&#128175;
2634,3,1,2,0,1,@BengyBenFrank niggah follow me back &#128529;
18923,3,0,3,0,1,"RT @adrianalisett_: Zulema don't worry bitches only act bold when they have somebody to ""back"" them up! It's cool tho I got you if anything!"
10256,3,0,3,0,1,I ain't even know white girls had good pussy like dat eitha lbvs they #WINNIN too
17316,3,1,2,0,1,RT @PookieHuny: #EndoftheWorldConfessions I follow all of these retards on Twitter because they're all a bunch of morons &amp; I need g ...
16061,3,0,2,1,1,RT @JAYREIDOFFICIAL: Check out JOY and PAIN my nicca @Im_Yung_Jay #mme1636 #blackkingz https://t.co/EZuQc2KnYG
3564,3,0,3,0,1,@Ican_onlyb_Nika them bitches be smackin
16467,3,0,3,0,1,RT @L1LDebbie: Amber rose is everything at the vmas. Killen every bitch.
3323,3,1,2,0,1,@GallagherEmily nigra in da back
3893,3,0,3,0,1,@Kellinquinn please acknowledge my existence you amazing son of a bitch
6362,3,0,3,0,1,@its_selenaaaa karma a bitch bruhh
8331,3,3,0,0,0,Black cops want to kill white citizens. Spic cops want to kill Anglo citizens. Zigeuner cops are all rapists.
4550,3,0,0,3,2,"@PlannedSickDays hey, do you have that screen shot of djk's wiki page being updated regarding the trash can incident?"
7844,3,0,1,2,2,"All these afternoon groups are trash besides the Bubba, Keegs and Furyk group #TheMemorialTournament"
12040,3,0,3,0,1,Im never cuffin unless my bitch grown or act grown. I can't deal wit lil girls nbs
1462,3,0,3,0,1,"&#8220;@Nadixo__: ""@joelxmontoya: I'm dreaming &#128525;&#128525; http://t.co/Y21PyZ5rai"" ewwww&#8221;bitch you must be fucked up &#128514;&#128514;"
5675,3,1,2,0,1,"@amyklobuchar he was 17 not 16 &amp; he tried to beat up a much weaker ""creepy ass cracker"" that is why he is dead. If Zimmerman was a woman..."
308,3,0,3,0,1,"""@airmaxlad1: Hot meat http://t.co/BRz8Imk5vK"" sexy as fuck scally lad. I would love to meet him and his trainers."
14015,3,0,1,2,2,Only in my hick town can you walk into a national sports bar and get Busch light in a can. SMH
8934,3,0,3,0,1,Dekalb police are some hoes...
2401,3,0,2,1,1,@ALatrice16 beautiful bride... Tell Erica congrats if she remembers a nig...
12785,3,2,1,0,0,Little fucking gook who smells like shit. An than thinking they're the motherfuckin boss. THE FUCK!
5433,3,3,0,0,0,"@_Andrizzy_ aw drake is, do you sit in the corner and cry when you listen to him? lmfao, pussy dick rider, how drakes cock taste faggot."
19602,3,0,3,0,1,RT @iH8TvvitterHoes: This was the most racist bitch in the world.. http://t.co/4L0MRpdITf
17560,3,0,1,2,2,"RT @SMACKHighAZ: ""Seton Catholic where their own students talk trash about how low of a division there football team is in."""
21851,3,0,3,0,1,That dude RENT ain't no punk-bitch either.
4384,3,1,2,0,1,@Negroizzle @AnastasiaPacana @IHeinz2012 @R3lentlssTr0ll @M_Overture i trusted you queer cakes! wheres the passion? she made me do it dammit
12046,3,0,0,3,2,Im ready for today &#127936;&#128308;&#9898;#iu #iubb #hoosiers #hoosierstate #ncaa #big10 #michigan #gameday #btown&#8230; http://t.co/6g7JNMoW
9775,6,0,6,0,1,Goodnight bitches (with a lisp)
4208,3,0,3,0,1,@MichhelleAshley its the truth... We dont love these hoes &#128581;
6585,3,1,2,0,1,"@kieffer_jason @NathannDevlin @zach_smith98 No am just letting you what's going to happen, am not like u pussy ass niggas from Plano"
23208,3,0,3,0,1,When she wit me got yo bitch open
7739,3,0,3,0,1,Ain't no broke bitches standing next to me&#128564;&#128564;
4373,3,3,0,0,0,@NatlFascist88 @waspnse Jews and white race traitors have to be swept clean so the Aryan race can survive.
12427,3,0,3,0,1,Just cause you got a boyfriend now don't mean you still ain't a hoe. Now you're just a hoe with a boyfriend
1000,3,0,0,3,2,&#128514;&#128514; mike calls me t-bird @mikemastroccco
23273,3,0,0,3,2,"Whipped cream &#9829;,&#9829; #endlesslove"
11780,3,0,3,0,1,"If Dirty D was still around I wonder how many of you younger guys he would call a ""disrespectful son of a bitch"""
13339,3,0,3,0,1,My dawg @ceomiamimike told me it's a must I be @901k2lounge this Saturday ROCKIN that bitch wit Tha&#8230; http://t.co/0NV9cHtwOs
6976,3,0,3,0,1,@oJvrdy i have that bitch bloked lmao
18798,3,0,3,0,1,"RT @__YouWEAKTho: ain't no ""WE"" in this bitch ."
21183,3,0,3,0,1,She got me like fuck that bitch
5544,3,0,3,0,1,@_ajayb no i don't cry im not a bitch(: i was just pissed because the cop was trying to charge me with a hole bunch of bullshit :p
14286,3,0,3,0,1,Pussy's don't get pussy.
14572,3,0,3,0,1,RT @AssholeOfDaYear: Always a bit of irony in the air when chicks call strippers hoes then grind on yo dick 4 free to the same song stri ...
13795,3,0,1,2,2,Nothing good on TV and the @Yankees are eating their balls 3 innings in. Great.
18850,3,0,3,0,1,RT @_elennamichelle: @erykahminor_ miss ya too nigger &#128539;&#128536;&#128536;&#128536;&#128536;&#128525;
20750,3,0,3,0,1,RT @waymoflydenu: Why y'all hoes in such a hurry to be single mothers?
7333,3,1,0,2,2,@team_Darrion night jigaboo http://t.co/vxKCG4yGXF
10730,3,0,3,0,1,"I hate females that push their asses out as they walk. You know you look like a retarded Flamingo, right?"
19027,3,0,1,2,2,RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship
16415,3,1,2,0,1,"RT @KingMiller_: The top comeback for when you call a nigga ugly.  1. ""I still pull more hoes than you."""
11859,3,0,2,1,1,If she ain't yo lady u better not text her ass good morning quit treating these side hoes like wifey material
11783,6,0,6,0,1,"If I become president, everybody's on lockdown. I'm gonna run this bitch like a penitentiary."
17005,3,0,3,0,1,RT @NerdAtCoolTable: Any chick that gets In a fight after the age 24 is a hoe
1830,3,0,3,0,1,&#8220;@inHERribs: is it too early to put your face in some pussy?&#8221; Bul never to early for breakfast
6975,9,0,1,8,2,"@nytimes seems if they dont come up with it, its trash, nobody outside hollywood knows what ppl will pay to see..ha! Guess those in hw dont"
20914,3,0,3,0,1,Rape a ho Ben! Lol
10272,3,0,3,0,1,"I aint saying you a bitch, But you be acting like a female, dog."
19901,3,0,3,0,1,RT @krystalschnutz: If I can eat some random bitches ass I can eat iggy's ass.. #randomthought #randomthot #shitiwouldneverdo
5244,3,0,2,1,1,@VictorRico3 No I don't fuck with those hoes ask Paco he does
19667,3,0,3,0,1,"RT @illest_qveen: im sick of bitches , bitching about other bitches &#128530;"
7474,3,1,2,0,1,"@w1LLiam_ bruh we was my fam, nd yeah pussy niggas get no respect."
17846,3,0,3,0,1,RT @Stfu_NobodyCare: &#128514;&#128514;&#128514;&#128514;&#128514;&#128514; &#8220;bird fucking&#8221;
16491,3,0,3,0,1,RT @LOUD_besos: Pepsi cola RT @JactionJ: Ladies what does your pussy taste like?
21917,3,0,3,0,1,"That's not catfish stinking up my TL it's sore pussy, my bad."
15391,3,0,3,0,1,RT @DoseofOc: @Dirrttyydan Fasho you've been officially hired as my bitch
2858,3,0,0,3,2,@CatholicMomVA @Neal_Dewing that would cripple our military :)
21337,3,0,3,0,1,Sloppy ignorance in all my pockets &#128176;&#128176;&#128176;Come here lil bitch I want sloppy toppy &#128069;&#128166;
19177,3,0,3,0,1,RT @chrisbegettinit: &#8220;@_100D: It's like zero bitches in nap that's gon stick by yo side if you fall off &#128175;&#8221;FORREAL THO THIS AIN NO LIE &#128175;
25150,3,0,0,3,2,walking dead gonna be so trash this season
7636,3,0,3,0,1,A fat bitch &gt; RT @WayneL_Jr: A strong black woman &gt; RT @Ivan_splash: Kim&gt;Kourtney&gt;Kendall&gt;Khloe&gt; Kylie
16820,3,0,3,0,1,RT @Michelle_OKC: Got 99 cookies because a bitch ate one.
23072,3,0,0,3,2,"What an amazing, proud day it was today for @NKOTB and #blockheads! Time for bed! Good knight!"
3703,6,0,0,6,2,"@JamieWinn4 that's ""energy"" the City is ""Electric"" gotta go to Yankees Stadium, When they are winning. It is truly ""electrifying"""
1822,3,1,2,0,1,"&#8220;@iTweet4UglyPpl: &#8220;@KirbyMouf: No one wants an ugly nigga, so you've got him all to yourself. No more stressing over hoes&#8221; &lt;-&#8221; lies !"
11607,3,0,2,1,1,I'm like Rashad and I did her like when he found out the ghetto truth about New-New
13623,3,0,3,0,1,"Nigga said dates is pussy installment plans, so is that why you gotta keep saying her when you get it cuz it's never truly yours?"
11103,3,0,3,0,1,I put her pussy on the map!!!
20010,6,0,6,0,1,"RT @lord_jonesss: @1017_Sqquad no... I want 1 billion dollars... 4 bad hoes from da islands... and a fine ass genie bitch, but datz none of&#8230;"
23634,4,0,3,1,1,Yeen no real nicca if yeen got no porn sites n your internet history
1463,3,0,3,0,1,&#8220;@NayMinaj_xo: @SkinnyBee__ LMAO my bitch was listening to gospel music w. liquor in her hand weaaakkk&#8221;lmfaooooooooo I was crying
10743,3,0,3,0,1,I hate self-rightous bitches in general but my people really get on my fucking nerve sometimes.
21422,3,0,2,1,1,"So my mom told me she put my ""drug paraphernalia"" in the trash. The shitty life of a stoner with a cop mom. Im pretty upset."
8207,3,0,3,0,1,Beer ball isn't for pussies
541,3,0,3,0,1,"""New Flame"" the song of the yr lol that bitch SUPER run like"
4667,3,0,3,0,1,@RickBakas Not hard to...she's kind of a hoe. &#128513;
12432,3,0,3,0,1,"Just don't be offended! It's a word, you're just a bitch who's looking for something to bitch about."
6937,3,0,3,0,1,"@n0tsteven whatever you wall hackin pussy bich I'll fuk u up like I did ur mum, ur sis, ur step sis, ur mums mum, ur mums aunt 420 bich bich"
18597,3,1,2,0,1,RT @YoungMiddleEric: Y'all niggas ain't no killas y'all niggaz some hoes...
7336,3,2,0,1,0,"@teenagesleuth .we got 1, except eric holder gave them 2 the beaners 2 kill americans! guess he is race blind!"
19460,3,1,2,0,1,"RT @gamma_ray239: The wicked witch of the east is DONE!!!! NOW, send that vile bitch to Syria http://t.co/kEUI4XetTd"
5085,3,0,1,2,2,@TheMayorMatt the early bearded man gets the clam ? #herkfacts
22460,3,0,3,0,1,This bitch lying to me &#128514;&#128530;
16189,3,0,0,3,2,RT @Joan_Rivers: Charlie Sheen will star in a new sitcom as an anger management therapist. So what's next? Casey Anthony as the owner of ...
15134,3,0,1,2,2,"RT @CouldBeEashia: @vivalamarley me waiting on you to take me to NY with you to get my nips pierced  &#128590;&#128589;&#128105;&#128117;"
13450,3,0,3,0,1,My phone is finally back on bitches! no more TextNow
21787,3,0,3,0,1,Tf bitch do mine
5391,3,1,2,0,1,@YunGMiGo lol da only reason I can't talk bout da present is cuz my nicca hurt n ain't played all yr
9023,3,0,3,0,1,"Don't be a fool, wrap your tool!  ....unless you wanna be a ratchet white bitch at the clinic with 4 baby daddies. She's apparently exempt"
24439,3,0,3,0,1,hot nigga is just as big as I don't like was. bobby bitch nice too RT @BLASTography: @WaymoTheGod he won't tho
25001,3,0,3,0,1,"that finger to the face pose bitches do now a days, like chick no i wanna see those lips"
4251,3,0,1,2,2,"@Misplaced_Momma Hello dare momma. I show glad dat u follow me. U lbe screamin hot in dem pitchers. You eva b wit colored men?"
22271,3,0,3,0,1,These hoes out here be GOIN UP !!!!!!!! But we not at you bitches that's what hoes do !
13042,3,0,3,0,1,Man I'm tired of dealing with these hoes but my dick not
1714,3,0,3,0,1,"&#8220;@_heyshelby: Bitch I'm on, bitch I'm on my griiind&#8221; thug luuuuuuv"
16119,3,0,2,1,1,RT @JaredFayne_54: And apparently I sound like a country hick. Perks of being from Kentucky
25287,3,0,3,0,1,you really care bout dis bitch. my dick all in yo feelings
15828,3,0,3,0,1,"RT @HelloCupkake: Too many good single girls, too many hoes taken."
6909,6,0,6,0,1,@moodym0lly back Atcha bitch!
1840,3,0,3,0,1,&#8220;@jcash___: @VoiceOfDStreetz knowing I can picture that hoe in my head&#8221; he good now knocked the wind out that boy &#128514;
6542,3,0,3,0,1,"@kay_laa_laa if you can't stand the heat, get out of the kitchen. Gratata swag bitch &#128526;"
14707,3,2,1,0,0,"RT @Bidenshairplugs: Anybody who trashes their own neighborhood after a perceived injustice is a fucking moron.  #Ferguson"
5579,3,0,3,0,1,"@_queenveronica haha yolo, did ya hit that hoe?"
13769,3,0,3,0,1,Not about to play these games with this bitch
3075,3,0,3,0,1,@DeeRay_FRESH - pussy &amp; purp.&#128514;
10456,3,0,3,0,1,"I do alot of fucking girl, but I don't fuck around... I been in the same pussy since before MIGOS came out..."
3001,3,0,3,0,1,@DON_Le3GGG @TripleCz_3G Chatt niccas love doin dat brah
24670,3,0,3,0,1,lmaooooo relax RT @__J_R: 59-0 on Ya mark bitch ass. Roll Tide! Fuck the state of Texas
6404,3,0,3,0,1,@jay_ibarra95 uhh no bitch I never overplayed itv
14729,3,0,3,0,1,"RT @Bigboybeezy: Kanye &gt; Tupac........ ""are you serious?"" Yep bitch keep it moving."
6758,3,1,2,0,1,@lilimaeee nigger
5258,3,0,0,3,2,@VoiceofaPatriot Now now&#8230;that bird is one of God's creatures :-)
6671,3,0,3,0,1,@kiela_g_3 Home fag. Didn't feel like puttin up with your shit today
24028,3,2,1,0,0,ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!
2140,3,1,2,0,1,"' Shawty wanna tell me secrets on how to rap niggah , I tell that bitch it's more attractive when you hold it down &#1043359;&#1043351; ."
